30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/11,1,3,218,52747.35,0,1998,5158,1,100,0,2960,2960,2960,2970,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/10/31,1,3,218,52709.72,0,1970,5670,3,100,0,2960,2959.8,2960,2980,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/2,1,3,218,52687.07,0,1969,5670,3,100,0,2966.35,2960,2963.38,2983.56,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/3,1,3,218,52649.41,0,1939.82,5653.36,2.93,100,0.19,2965.58,2959.79,2961.87,2981.68,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/4,1,3,218,52665.48,0,1969,5670,3,100,0,2965.07,2963.04,2964.02,2984.44,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/5,1,3,218,52665.31,0,1969,5670,3,100,0,2970,2970,2970,2990,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/6,1,3,218,52645.54,0,1968,5670,3,100,0,2970,2966.55,2970,2990,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/7,1,3,218,52637.84,0,1968,5670,3,100,0,2969.24,2964.17,2967.4,2987.13,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/8,1,3,218,52551.08,9.65,2124.74,5670,3,100,0,2981.45,2972.99,2977.24,2991.75,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/9,1,3,218,52209.52,-309.71,2241.2,5670,3.67,100,0,2996.27,2990.31,2994.56,2999.06,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/10,1,3,218,52500.5,76.28,2177.34,5670,4.33,100,0,2990.85,2985.5,2990.8,2994.57,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/11,1,3,218,52700.79,0,2631,5670,5,100,0,2971.07,2965.96,2970.45,2989.98,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/13,1,3,218,52680.3,0,2630,5670,5,100,0,2962.89,2959.33,2961.91,2980.47,
30:AE:A4:DD:9F:A8,02030000004C443F,2023/11/14,1,3,218,52671.09,0,2630,5670,5,100,0,2960,2955.35,2957.8,2977.28,
,,,,,,,,,,,,,,,,,
